Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,109920,16499.55,msrc,9474.23,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,100.0,2024-08-01T02_46_31
Zlib -1,43671,96.84,msrc,328.31,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,39.73,2024-08-01T02_46_31
Zlib -9,40398,20.75,msrc,310.64,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,36.75,2024-08-01T02_46_31
Zstd -1,49650,415.47,msrc,660.57,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,45.17,2024-08-01T02_46_31
Zstd -9,41614,51.39,msrc,842.78,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,37.86,2024-08-01T02_46_31
LZ4,56807,986.18,msrc,1092.76,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,51.68,2024-08-01T02_46_31
LZO -1,54764,608.3,msrc,306.27,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,49.82,2024-08-01T02_46_31
LZO -9,54764,612.62,msrc,323.11,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,49.82,2024-08-01T02_46_31
Huffman,85000,438.08,msrc,358.35,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,77.33,2024-08-01T02_46_31
Snappy,54809,263.93,msrc,528.26,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,49.86,2024-08-01T02_46_31
Brotli -1,49764,248.56,msrc,122.77,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,45.27,2024-08-01T02_46_31
Brotli -9,36358,5.46,msrc,275.86,colmajor/uint8/msrc/Shoot_subj=9_idx=480.dat,-1,5,8,0,f,109920,None,0,33.08,2024-08-01T02_46_31
Zlib -1,28647,107.11,msrc,356.97,colmajor/uint8/msrc/Shoot_subj=21_idx=64.dat,-1,5,8,0,f,71600,None,0,40.01,2024-08-01T02_46_31
