Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,55995,13243.85,ucr,9133.09,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,100.0,2024-08-01T08_35_55
Zlib -1,34684,65.79,ucr,185.97,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,61.94,2024-08-01T08_35_55
Zlib -9,33764,18.74,ucr,256.82,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,60.3,2024-08-01T08_35_55
Zstd -1,41536,367.86,ucr,769.84,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,74.18,2024-08-01T08_35_55
Zstd -9,33995,39.93,ucr,485.91,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,60.71,2024-08-01T08_35_55
LZ4,46470,432.99,ucr,824.34,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,82.99,2024-08-01T08_35_55
LZO -1,47192,530.16,ucr,286.03,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,84.28,2024-08-01T08_35_55
LZO -9,47192,430.02,ucr,285.91,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,84.28,2024-08-01T08_35_55
Huffman,42814,1075.23,ucr,376.31,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,76.46,2024-08-01T08_35_55
Snappy,47999,207.78,ucr,643.59,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,85.72,2024-08-01T08_35_55
Brotli -1,42170,267.29,ucr,273.69,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,75.31,2024-08-01T08_35_55
Brotli -9,33713,3.12,ucr,246.04,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,None,0,60.21,2024-08-01T08_35_55
Zlib -1,31970,544.03,ucr,932.61,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,5.88,2024-08-01T08_35_55
Zlib -9,22081,11.21,ucr,782.96,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,4.06,2024-08-01T08_35_55
Zstd -1,27949,1357.08,ucr,1634.76,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,5.14,2024-08-01T08_35_55
Zstd -9,22259,223.48,ucr,2422.44,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,4.09,2024-08-01T08_35_55
LZ4,45585,2839.7,ucr,1260.45,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,8.38,2024-08-01T08_35_55
LZO -1,44870,1041.91,ucr,760.81,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,8.25,2024-08-01T08_35_55
LZO -9,44870,1043.3,ucr,785.46,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,8.25,2024-08-01T08_35_55
Huffman,106147,440.56,ucr,546.24,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,19.52,2024-08-01T08_35_55
Snappy,55368,1750.39,ucr,1709.09,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,10.18,2024-08-01T08_35_55
Brotli -1,28375,1108.93,ucr,482.76,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,5.22,2024-08-01T08_35_55
Brotli -9,21286,23.59,ucr,1243.55,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,None,0,3.91,2024-08-01T08_35_55
