Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,55995,16202.26,ucr,7470.98,rowmajor/uint8/ucr/Trace.dat,-1,5,8,0,c,55995,None,0,100.0,2024-08-01T08_20_00
SprintzDelta -1,27619,522.87,ucr,563.75,rowmajor/uint8/ucr/Trace.dat,-1,5,8,0,c,55995,None,0,49.32,2024-08-01T08_20_00
SprintzDelta_Huf -1,24730,329.36,ucr,432.32,rowmajor/uint8/ucr/Trace.dat,-1,5,8,0,c,55995,None,0,44.16,2024-08-01T08_20_00
SprintzDelta -1,61498,890.73,ucr,1367.41,rowmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,c,543745,None,0,11.31,2024-08-01T08_20_00
SprintzDelta_Huf -1,39156,717.98,ucr,1125.93,rowmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,c,543745,None,0,7.2,2024-08-01T08_20_00
SprintzDelta -1,45393,1002.78,ucr,2171.85,rowmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,c,543745,None,0,8.35,2024-08-01T08_20_00
SprintzDelta_Huf -1,35445,680.1,ucr,1459.87,rowmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,c,543745,None,0,6.52,2024-08-01T08_20_00
SprintzDelta -1,64054,394.77,ucr,539.05,rowmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,c,101089,None,0,63.36,2024-08-01T08_20_00
SprintzDelta_Huf -1,59766,346.13,ucr,399.16,rowmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,c,101089,None,0,59.12,2024-08-01T08_20_00
SprintzDelta -1,198159,630.17,ucr,408.57,rowmajor/uint8/ucr/Earthquakes.dat,-1,5,8,0,c,238332,None,0,83.14,2024-08-01T08_20_00
SprintzDelta_Huf -1,107236,387.86,ucr,302.99,rowmajor/uint8/ucr/Earthquakes.dat,-1,5,8,0,c,238332,None,0,44.99,2024-08-01T08_20_00
SprintzDelta -1,132046,786.49,ucr,809.02,rowmajor/uint8/ucr/ScreenType.dat,-1,5,8,0,c,543745,None,0,24.28,2024-08-01T08_20_00
SprintzDelta_Huf -1,95128,586.85,ucr,654.24,rowmajor/uint8/ucr/ScreenType.dat,-1,5,8,0,c,543745,None,0,17.49,2024-08-01T08_20_00
SprintzDelta -1,256835,641.02,ucr,557.08,rowmajor/uint8/ucr/ShapesAll.dat,-1,5,8,0,c,620395,None,0,41.4,2024-08-01T08_20_00
SprintzDelta_Huf -1,231864,452.41,ucr,451.63,rowmajor/uint8/ucr/ShapesAll.dat,-1,5,8,0,c,620395,None,0,37.37,2024-08-01T08_20_00
SprintzDelta -1,29276,570.19,ucr,542.67,rowmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,0,c,31779,None,0,92.12,2024-08-01T08_20_00
SprintzDelta_Huf -1,27060,312.94,ucr,353.65,rowmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,0,c,31779,None,0,85.15,2024-08-01T08_20_00
SprintzDelta -1,19262,528.52,ucr,503.59,rowmajor/uint8/ucr/Meat.dat,-1,5,8,0,c,54355,None,0,35.44,2024-08-01T08_20_00
SprintzDelta_Huf -1,16758,406.87,ucr,423.03,rowmajor/uint8/ucr/Meat.dat,-1,5,8,0,c,54355,None,0,30.83,2024-08-01T08_20_00
SprintzDelta -1,892319,569.62,ucr,471.22,rowmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,0,c,2842570,None,0,31.39,2024-08-01T08_20_00
