Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,150426144,5692.5,uci_gas,3392.93,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,100.0,2024-08-01T12_13_46
Zlib -1,97700985,64.58,uci_gas,244.45,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,64.95,2024-08-01T12_13_46
Zlib -9,97105235,24.76,uci_gas,231.04,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,64.55,2024-08-01T12_13_46
Zstd -1,97693167,948.91,uci_gas,922.66,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,64.94,2024-08-01T12_13_46
Zstd -9,93104157,34.04,uci_gas,513.78,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,61.89,2024-08-01T12_13_46
LZ4,134271439,4023.41,uci_gas,2327.14,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,89.26,2024-08-01T12_13_46
LZO -1,134309306,4194.65,uci_gas,2220.27,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,89.29,2024-08-01T12_13_46
LZO -9,134309306,4287.06,uci_gas,2049.96,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,89.29,2024-08-01T12_13_46
Huffman,99524088,1043.13,uci_gas,983.45,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,66.16,2024-08-01T12_13_46
Snappy,134496986,4183.96,uci_gas,2755.92,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,89.41,2024-08-01T12_13_46
Brotli -1,97734690,376.67,uci_gas,215.44,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,64.97,2024-08-01T12_13_46
Brotli -9,92931740,3.57,uci_gas,217.49,colmajor/uint16/uci_gas/ethylene_methane.dat,-1,1,16,0,f,150426144,Delta,0,61.78,2024-08-01T12_13_46
Zlib -1,88871849,76.25,uci_gas,269.25,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,58.66,2024-08-01T12_13_46
Zlib -9,88398522,15.76,uci_gas,258.37,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,58.35,2024-08-01T12_13_46
Zstd -1,90194130,750.05,uci_gas,978.43,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,59.54,2024-08-01T12_13_46
Zstd -9,82551618,28.51,uci_gas,498.41,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,54.49,2024-08-01T12_13_46
LZ4,130544052,1449.59,uci_gas,2469.65,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,86.17,2024-08-01T12_13_46
LZO -1,128780826,1384.5,uci_gas,1420.51,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,85.01,2024-08-01T12_13_46
LZO -9,128780826,1383.88,uci_gas,1197.31,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,85.01,2024-08-01T12_13_46
Huffman,92212943,1031.87,uci_gas,1079.3,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,60.87,2024-08-01T12_13_46
Snappy,129657074,1176.31,uci_gas,1769.49,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,85.58,2024-08-01T12_13_46
Brotli -1,89584147,287.65,uci_gas,229.06,colmajor/uint16/uci_gas/ethylene_CO.dat,-1,1,16,0,f,151497396,Delta,0,59.13,2024-08-01T12_13_46
