Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,219840,3888.5,msrc,1787.58,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,100.0,2024-08-02T02_59_23
Zlib -1,130345,69.78,msrc,281.02,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,59.29,2024-08-02T02_59_23
Zlib -9,128343,26.68,msrc,257.62,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,58.38,2024-08-02T02_59_23
Zstd -1,125303,994.77,msrc,978.54,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,57.0,2024-08-02T02_59_23
Zstd -9,124247,74.73,msrc,667.8,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,56.52,2024-08-02T02_59_23
LZ4,165453,2840.49,msrc,1570.35,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,75.26,2024-08-02T02_59_23
LZO -1,168789,2055.14,msrc,1566.55,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,76.78,2024-08-02T02_59_23
LZO -9,168789,4311.77,msrc,1529.52,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,76.78,2024-08-02T02_59_23
Huffman,137557,1017.6,msrc,379.85,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,62.57,2024-08-02T02_59_23
Snappy,169498,3208.45,msrc,3429.64,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,77.1,2024-08-02T02_59_23
Brotli -1,125223,431.13,msrc,91.67,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,56.96,2024-08-02T02_59_23
Brotli -9,123519,8.39,msrc,229.05,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,10,16,0,f,219840,Delta,0,56.19,2024-08-02T02_59_23
Zlib -1,86234,69.03,msrc,287.64,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,60.22,2024-08-02T02_59_23
Zlib -9,84919,27.52,msrc,259.83,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,59.3,2024-08-02T02_59_23
Zstd -1,82717,852.05,msrc,401.7,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,57.76,2024-08-02T02_59_23
Zstd -9,82542,91.88,msrc,698.35,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,57.64,2024-08-02T02_59_23
LZ4,107963,2990.19,msrc,3841.3,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,75.39,2024-08-02T02_59_23
LZO -1,108694,2054.2,msrc,1423.76,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,10,16,0,f,143200,Delta,0,75.9,2024-08-02T02_59_23
