Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,4000000,4972.71,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,100.0,2024-08-04T11_28_18
Zlib -1,17465,1430.87,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.44,2024-08-04T11_28_18
Zlib -9,3898,292.71,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.1,2024-08-04T11_28_18
Zstd -1,383,11851.25,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.01,2024-08-04T11_28_18
Zstd -9,353,2381.0,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.01,2024-08-04T11_28_18
LZ4,15697,14443.88,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.39,2024-08-04T11_28_18
LZO -1,17760,9761.93,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.44,2024-08-04T11_28_18
LZO -9,17760,9909.04,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.44,2024-08-04T11_28_18
Huffman,279,3397.65,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.01,2024-08-04T11_28_18
Snappy,187628,13300.17,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,4.69,2024-08-04T11_28_18
Brotli -1,739,9242.19,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.02,2024-08-04T11_28_18
Brotli -9,65,26.38,custom_data,0.0,colmajor/float32/custom_data/delta_2.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.0,2024-08-04T11_28_18
Zlib -1,331806,1395.82,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.44,2024-08-04T11_28_18
Zlib -9,73914,289.69,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.1,2024-08-04T11_28_18
Zstd -1,6982,8969.17,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.01,2024-08-04T11_28_18
Zstd -9,6403,2236.68,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.01,2024-08-04T11_28_18
LZ4,298191,9547.18,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.39,2024-08-04T11_28_18
LZO -1,337241,7944.89,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.44,2024-08-04T11_28_18
LZO -9,337241,7961.82,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.44,2024-08-04T11_28_18
Huffman,5265,3217.69,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.01,2024-08-04T11_28_18
Snappy,3566515,8800.12,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,4.69,2024-08-04T11_28_18
Brotli -1,13827,7642.52,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.02,2024-08-04T11_28_18
Brotli -9,980,26.67,custom_data,0.0,colmajor/float32/custom_data/custom_data.dat,-1,5,32,0,f,76036000,DoubleDelta,0,0.0,2024-08-04T11_28_18
Zlib -1,17465,1479.22,custom_data,0.0,colmajor/float32/custom_data/outliers_0.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.44,2024-08-04T11_28_18
Zlib -9,3898,293.9,custom_data,0.0,colmajor/float32/custom_data/outliers_0.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.1,2024-08-04T11_28_18
Zstd -1,383,12925.53,custom_data,0.0,colmajor/float32/custom_data/outliers_0.dat,-1,5,32,0,f,4000000,DoubleDelta,0,0.01,2024-08-04T11_28_18
