Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,1000000,669.77,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,100.0,2024-08-04T11_09_18
Zlib -1,495529,82.62,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,49.55,2024-08-04T11_09_18
Zlib -9,468918,8.84,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,46.89,2024-08-04T11_09_18
Zstd -1,443145,302.01,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,44.31,2024-08-04T11_09_18
Zstd -9,454622,19.38,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,45.46,2024-08-04T11_09_18
LZ4,847184,306.01,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,84.72,2024-08-04T11_09_18
LZO -1,757403,242.16,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,75.74,2024-08-04T11_09_18
LZO -9,757403,239.97,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,75.74,2024-08-04T11_09_18
Huffman,442527,459.04,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,44.25,2024-08-04T11_09_18
Snappy,778831,214.64,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,77.88,2024-08-04T11_09_18
Brotli -1,470507,137.18,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,47.05,2024-08-04T11_09_18
Brotli -9,460314,6.85,custom_data,0.0,colmajor/uint8/custom_data/delta_2.dat,-1,1,8,0,f,1000000,DoubleDelta,0,46.03,2024-08-04T11_09_18
Zlib -1,4450108,161.38,custom_data,0.0,colmajor/uint8/custom_data/custom_data.dat,-1,1,8,0,f,19009000,DoubleDelta,0,23.41,2024-08-04T11_09_18
