Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,300852288,5767.16,uci_gas,4366.1,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,100.0,2024-08-01T12_21_25
Zlib -1,157238102,77.93,uci_gas,282.36,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,52.26,2024-08-01T12_21_25
Zlib -9,151891212,11.85,uci_gas,264.68,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,50.49,2024-08-01T12_21_25
Zstd -1,187397440,588.95,uci_gas,849.55,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,62.29,2024-08-01T12_21_25
Zstd -9,149269621,30.45,uci_gas,556.41,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,49.62,2024-08-01T12_21_25
LZ4,229214195,580.22,uci_gas,1809.88,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,76.19,2024-08-01T12_21_25
LZO -1,217676595,449.11,uci_gas,630.81,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,72.35,2024-08-01T12_21_25
LZO -9,217676595,449.87,uci_gas,630.98,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,72.35,2024-08-01T12_21_25
Huffman,193160645,1058.95,uci_gas,1026.24,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,64.2,2024-08-01T12_21_25
Snappy,220141571,400.61,uci_gas,1064.0,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,73.17,2024-08-01T12_21_25
Brotli -1,175816918,180.65,uci_gas,234.93,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,58.44,2024-08-01T12_21_25
Brotli -9,145454034,5.64,uci_gas,290.24,colmajor/float32/uci_gas/ethylene_methane.dat,-1,1,32,0,f,300852288,Delta,0,48.35,2024-08-01T12_21_25
Zlib -1,160084286,75.51,uci_gas,277.5,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,52.83,2024-08-01T12_21_25
Zlib -9,154528756,10.55,uci_gas,265.35,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,51.0,2024-08-01T12_21_25
Zstd -1,186791490,624.76,uci_gas,870.33,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,61.65,2024-08-01T12_21_25
Zstd -9,150178931,30.34,uci_gas,550.83,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,49.56,2024-08-01T12_21_25
LZ4,235103692,586.07,uci_gas,1710.45,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,77.59,2024-08-01T12_21_25
LZO -1,225474119,453.09,uci_gas,622.07,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,74.42,2024-08-01T12_21_25
LZO -9,225474119,448.25,uci_gas,621.99,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,74.42,2024-08-01T12_21_25
Huffman,191351747,1059.74,uci_gas,1044.5,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,63.15,2024-08-01T12_21_25
Snappy,227447014,406.81,uci_gas,1067.59,colmajor/float32/uci_gas/ethylene_CO.dat,-1,1,32,0,f,302994792,Delta,0,75.07,2024-08-01T12_21_25
