Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,75213072,652.25,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,100.0,2024-08-01T13_30_48
Zlib -1,23135694,101.52,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,30.76,2024-08-01T13_30_48
Zlib -9,18425150,2.37,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,24.5,2024-08-01T13_30_48
Zstd -1,20154420,258.43,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,26.8,2024-08-01T13_30_48
Zstd -9,18812215,30.49,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,25.01,2024-08-01T13_30_48
LZ4,36937444,326.03,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,49.11,2024-08-01T13_30_48
LZO -1,34117846,340.16,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,45.36,2024-08-01T13_30_48
LZO -9,34117846,337.74,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,45.36,2024-08-01T13_30_48
Huffman,23876192,436.47,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,31.74,2024-08-01T13_30_48
Snappy,33310039,286.75,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,44.29,2024-08-01T13_30_48
Brotli -1,21440452,182.75,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,28.51,2024-08-01T13_30_48
Brotli -9,17839021,6.46,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_methane.dat,-1,10,8,0,f,75213072,DoubleDelta,0,23.72,2024-08-01T13_30_48
Zlib -1,14700423,133.45,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,19.41,2024-08-01T13_30_48
Zlib -9,10647649,2.6,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,14.06,2024-08-01T13_30_48
Zstd -1,12437429,297.8,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,16.42,2024-08-01T13_30_48
Zstd -9,11306751,43.7,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,14.93,2024-08-01T13_30_48
LZ4,23798912,359.99,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,31.42,2024-08-01T13_30_48
LZO -1,21454483,380.33,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,28.32,2024-08-01T13_30_48
LZO -9,21454483,381.7,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,28.32,2024-08-01T13_30_48
Huffman,17840103,435.48,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,23.55,2024-08-01T13_30_48
Snappy,21202032,328.45,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,27.99,2024-08-01T13_30_48
Brotli -1,13304912,239.16,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,17.56,2024-08-01T13_30_48
Brotli -9,10449988,9.03,uci_gas,0.0,colmajor/uint8/uci_gas/ethylene_CO.dat,-1,10,8,0,f,75748698,DoubleDelta,0,13.8,2024-08-01T13_30_48
Zlib -1,26080629,143.7,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,17.28,2024-08-01T13_30_48
Zlib -9,18100165,2.53,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,11.99,2024-08-01T13_30_48
Zstd -1,21971868,320.64,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,14.55,2024-08-01T13_30_48
Zstd -9,19731026,50.73,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,13.07,2024-08-01T13_30_48
LZ4,43579465,397.01,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,28.87,2024-08-01T13_30_48
LZO -1,38859989,411.18,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,25.74,2024-08-01T13_30_48
LZO -9,38859989,410.88,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,25.74,2024-08-01T13_30_48
Huffman,33207222,423.45,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,22.0,2024-08-01T13_30_48
Snappy,37928217,344.93,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,25.12,2024-08-01T13_30_48
Brotli -1,23364816,262.25,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,15.48,2024-08-01T13_30_48
Brotli -9,18016449,9.69,uci_gas,0.0,colmajor/uint8/uci_gas/uci_gas.dat,-1,10,8,0,f,150961860,DoubleDelta,0,11.93,2024-08-01T13_30_48
