Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
854.57,4654.69,1000000,431507,43.15,rowmajor/uint8/custom_data/delta_100.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta -100,2024-08-04T20_44_40
577.93,1444.23,1000000,434479,43.45,rowmajor/uint8/custom_data/delta_100.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta_Huf -100,2024-08-04T20_44_40
879.98,4602.97,1000000,1046883,104.69,rowmajor/uint8/custom_data/repeats_0.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta -100,2024-08-04T20_44_40
437.77,807.65,1000000,1033707,103.37,rowmajor/uint8/custom_data/repeats_0.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta_Huf -100,2024-08-04T20_44_40
851.6,4474.61,1000000,614355,61.44,rowmajor/uint8/custom_data/repeats_90.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta -100,2024-08-04T20_44_40
503.63,1257.66,1000000,281408,28.14,rowmajor/uint8/custom_data/repeats_90.dat,custom_data,-1,1,8,c,,0,0,SprintzDelta_Huf -100,2024-08-04T20_44_40
3412.45,5899.67,1000000,1000000,100.0,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Memcpy,2024-08-04T20_48_24
61.98,222.25,1000000,675369,67.54,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
22.9,218.38,1000000,678385,67.84,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1702.15,3959.16,1000000,998044,99.8,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
44.48,597.77,1000000,664153,66.42,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
1255.43,994.05,1000000,975536,97.55,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
1763.78,816.91,1000000,980672,98.07,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
1299.3,1360.78,1000000,980672,98.07,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1902.68,6441.47,1000000,1000064,100.01,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
654.9,1658.07,1000000,967753,96.78,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
236.26,241.92,1000000,936129,93.61,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
10.25,197.57,1000000,591770,59.18,colmajor/uint8/custom_data/delta_2.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
113.45,366.22,19009000,7532970,39.63,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
38.3,366.25,19009000,6446010,33.91,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
732.57,1110.85,19009000,4745884,24.97,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
120.67,1011.29,19009000,3846228,20.23,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
866.22,2340.08,19009000,9069988,47.71,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
1691.64,1575.95,19009000,13355931,70.26,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
1696.58,1571.29,19009000,13355931,70.26,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1070.03,942.13,19009000,17226563,90.62,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
1487.31,2121.42,19009000,13310888,70.02,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
382.3,423.19,19009000,5477861,28.82,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
15.92,445.67,19009000,3108474,16.35,colmajor/uint8/custom_data/custom_data.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
53.52,7387.38,1000000,1000000,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
54.74,5668.81,1000000,1000000,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
2710.03,3742.43,1000000,1000034,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
577.63,6476.18,1000000,1000033,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
19843.24,6923.15,1000000,1003923,100.39,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
19043.99,6738.5,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
18990.11,5980.25,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
3359.15,9572.31,1000000,1000064,100.01,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
24846.57,3034.13,1000000,1000051,100.01,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
2958.15,1179.17,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
55.0,4395.58,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_0.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
53.4,8870.44,1000000,1000000,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
54.83,8053.15,1000000,1000000,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1007.1,5582.88,1000000,1000034,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
422.48,8151.82,1000000,1000033,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
19671.1,9640.69,1000000,1003923,100.39,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
19055.24,3795.37,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
7755.85,4873.08,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
627.18,559.57,1000000,999105,99.91,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
15329.66,5802.62,1000000,1000051,100.01,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
3707.0,1939.09,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
55.93,5069.12,1000000,1000005,100.0,colmajor/uint8/custom_data/outliers_1.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
48.72,220.19,1000000,808250,80.82,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
24.95,234.57,1000000,802653,80.27,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
547.84,2199.98,1000000,939573,93.96,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
45.71,861.66,1000000,833165,83.32,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
808.96,2721.27,1000000,965436,96.54,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
659.72,1104.14,1000000,963110,96.31,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
660.84,1103.44,1000000,963110,96.31,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
3317.42,12284.41,1000000,1000064,100.01,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
866.93,2163.55,1000000,968140,96.81,colmajor/uint8/custom_data/repeats_50.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
