Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,75213072,10520.12,uci_gas,8357.26,rowmajor/uint8/uci_gas/ethylene_methane.dat,10,1,8,0,c,75213072,None,0,100.0,2024-08-05T18_10_09
SprintzDelta -18,25717642,501.72,uci_gas,3260.77,rowmajor/uint8/uci_gas/ethylene_methane.dat,10,1,8,0,c,75213072,None,0,34.19,2024-08-05T18_10_09
SprintzDelta_Huf -18,21553837,335.58,uci_gas,1008.59,rowmajor/uint8/uci_gas/ethylene_methane.dat,10,1,8,0,c,75213072,None,0,28.66,2024-08-05T18_10_09
SprintzDelta -18,19050294,486.92,uci_gas,3251.7,rowmajor/uint8/uci_gas/ethylene_CO.dat,10,1,8,0,c,75748698,None,0,25.15,2024-08-05T18_10_09
SprintzDelta_Huf -18,14313448,354.23,uci_gas,1144.56,rowmajor/uint8/uci_gas/ethylene_CO.dat,10,1,8,0,c,75748698,None,0,18.9,2024-08-05T18_10_09
SprintzDelta -18,35700318,499.24,uci_gas,3406.65,rowmajor/uint8/uci_gas/uci_gas.dat,10,1,8,0,c,150961860,None,0,23.65,2024-08-05T18_10_09
SprintzDelta_Huf -18,25570928,357.76,uci_gas,1176.26,rowmajor/uint8/uci_gas/uci_gas.dat,10,1,8,0,c,150961860,None,0,16.94,2024-08-05T18_10_09
