Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,439680,5283.54,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,100.0,2024-08-02T06_45_06
Zlib -1,1941,519.77,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.44,2024-08-02T06_45_06
Zlib -9,449,286.53,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.1,2024-08-02T06_45_06
Zstd -1,58,11229.79,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.01,2024-08-02T06_45_06
Zstd -9,55,2684.77,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.01,2024-08-02T06_45_06
LZ4,1735,14750.9,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.39,2024-08-02T06_45_06
LZO -1,1955,8040.52,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.44,2024-08-02T06_45_06
LZO -9,1955,4089.59,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.44,2024-08-02T06_45_06
Huffman,36,1349.45,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.01,2024-08-02T06_45_06
Snappy,20627,6150.66,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,4.69,2024-08-02T06_45_06
Brotli -1,94,3378.41,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.02,2024-08-02T06_45_06
Brotli -9,19,267.48,msrc,0.0,colmajor/float32/msrc/Shoot_subj=9_idx=480.dat,-1,1,32,0,f,439680,DoubleDelta,0,0.0,2024-08-02T06_45_06
Zlib -1,1272,1472.98,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.44,2024-08-02T06_45_06
Zlib -9,300,297.12,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.1,2024-08-02T06_45_06
Zstd -1,45,11075.45,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.02,2024-08-02T06_45_06
Zstd -9,44,2900.69,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.02,2024-08-02T06_45_06
LZ4,1134,14607.77,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.4,2024-08-02T06_45_06
LZO -1,1278,3999.78,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.45,2024-08-02T06_45_06
LZO -9,1278,4523.84,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.45,2024-08-02T06_45_06
Huffman,27,1345.11,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.01,2024-08-02T06_45_06
Snappy,13438,5867.41,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,4.69,2024-08-02T06_45_06
Brotli -1,70,5911.13,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.02,2024-08-02T06_45_06
Brotli -9,19,162.48,msrc,0.0,colmajor/float32/msrc/Shoot_subj=21_idx=64.dat,-1,1,32,0,f,286400,DoubleDelta,0,0.01,2024-08-02T06_45_06
Zlib -1,1549,1442.81,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.44,2024-08-02T06_45_06
Zlib -9,362,297.09,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.1,2024-08-02T06_45_06
Zstd -1,46,11232.58,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.01,2024-08-02T06_45_06
Zstd -9,44,2787.02,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.01,2024-08-02T06_45_06
LZ4,1382,14687.16,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.4,2024-08-02T06_45_06
LZO -1,1577,9349.37,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.45,2024-08-02T06_45_06
LZO -9,1577,9387.01,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.45,2024-08-02T06_45_06
Huffman,27,3320.04,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.01,2024-08-02T06_45_06
Snappy,16410,5449.5,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,4.69,2024-08-02T06_45_06
Brotli -1,70,3025.66,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.02,2024-08-02T06_45_06
Brotli -9,19,275.72,msrc,0.0,colmajor/float32/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,32,0,f,349760,DoubleDelta,0,0.01,2024-08-02T06_45_06
