Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,219840,1210.03,msrc,1133.81,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,100.0,2024-08-02T05_49_16
Zlib -1,133052,66.22,msrc,246.45,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,60.52,2024-08-02T05_49_16
Zlib -9,131471,30.31,msrc,220.4,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,59.8,2024-08-02T05_49_16
Zstd -1,128713,634.29,msrc,201.0,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,58.55,2024-08-02T05_49_16
Zstd -9,127506,78.5,msrc,381.35,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,58.0,2024-08-02T05_49_16
LZ4,165835,1203.26,msrc,537.39,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,75.43,2024-08-02T05_49_16
LZO -1,169222,1265.22,msrc,635.72,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,76.98,2024-08-02T05_49_16
LZO -9,169222,1020.12,msrc,987.34,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,76.98,2024-08-02T05_49_16
Huffman,141553,526.08,msrc,279.42,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,64.39,2024-08-02T05_49_16
Snappy,169898,1053.57,msrc,509.52,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,77.28,2024-08-02T05_49_16
Brotli -1,128539,284.49,msrc,65.61,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,58.47,2024-08-02T05_49_16
Brotli -9,126726,7.96,msrc,197.19,colmajor/uint16/msrc/Shoot_subj=9_idx=480.dat,-1,1,16,0,f,219840,DoubleDelta,0,57.64,2024-08-02T05_49_16
Zlib -1,88732,65.78,msrc,234.59,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,61.96,2024-08-02T05_49_16
Zlib -9,87648,32.04,msrc,235.06,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,61.21,2024-08-02T05_49_16
Zstd -1,85556,593.64,msrc,491.98,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,59.75,2024-08-02T05_49_16
Zstd -9,85420,97.76,msrc,415.57,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,59.65,2024-08-02T05_49_16
LZ4,108154,1202.41,msrc,1226.13,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,75.53,2024-08-02T05_49_16
LZO -1,109439,1196.26,msrc,500.62,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,76.42,2024-08-02T05_49_16
LZO -9,109439,483.25,msrc,489.39,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,76.42,2024-08-02T05_49_16
Huffman,94864,283.01,msrc,222.5,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,66.25,2024-08-02T05_49_16
Snappy,111125,781.0,msrc,525.27,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,77.6,2024-08-02T05_49_16
Brotli -1,85771,140.45,msrc,83.28,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,59.9,2024-08-02T05_49_16
Brotli -9,85016,6.34,msrc,191.91,colmajor/uint16/msrc/Shoot_subj=21_idx=64.dat,-1,1,16,0,f,143200,DoubleDelta,0,59.37,2024-08-02T05_49_16
Zlib -1,103371,70.93,msrc,211.2,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,59.11,2024-08-02T05_49_16
Zlib -9,102168,28.33,msrc,226.07,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,58.42,2024-08-02T05_49_16
Zstd -1,99609,577.14,msrc,291.99,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,56.96,2024-08-02T05_49_16
Zstd -9,98821,79.78,msrc,420.86,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,56.51,2024-08-02T05_49_16
LZ4,131710,1115.48,msrc,503.31,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,75.31,2024-08-02T05_49_16
LZO -1,132544,421.03,msrc,446.99,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,75.79,2024-08-02T05_49_16
LZO -9,132544,460.29,msrc,436.74,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,75.79,2024-08-02T05_49_16
Huffman,109352,652.89,msrc,241.4,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,62.53,2024-08-02T05_49_16
Snappy,133792,964.42,msrc,488.72,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,76.51,2024-08-02T05_49_16
Brotli -1,99549,157.57,msrc,72.75,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,56.92,2024-08-02T05_49_16
Brotli -9,98360,6.98,msrc,190.96,colmajor/uint16/msrc/Change-weapon_subj=17_idx=453.dat,-1,1,16,0,f,174880,DoubleDelta,0,56.24,2024-08-02T05_49_16
Zlib -1,94602,71.25,msrc,240.21,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,56.96,2024-08-02T05_49_16
Zlib -9,93226,23.52,msrc,225.14,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,56.13,2024-08-02T05_49_16
Zstd -1,91407,422.79,msrc,266.09,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,55.04,2024-08-02T05_49_16
Zstd -9,89767,67.16,msrc,294.6,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,54.05,2024-08-02T05_49_16
LZ4,122983,910.16,msrc,856.86,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,74.05,2024-08-02T05_49_16
LZO -1,121025,544.57,msrc,609.33,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,72.87,2024-08-02T05_49_16
LZO -9,121025,552.69,msrc,313.16,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,72.87,2024-08-02T05_49_16
Huffman,100255,260.58,msrc,232.96,colmajor/uint16/msrc/Had-enough_subj=1_idx=569.dat,-1,1,16,0,f,166080,DoubleDelta,0,60.37,2024-08-02T05_49_16
