Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
287.65,229.06,151497396,89584147,59.13,colmajor/uint16/uci_gas/ethylene_CO.dat,uci_gas,-1,1,16,f,Delta,0,0,Brotli -1,2024-08-01T12_13_46
4.38,253.1,151497396,81576484,53.85,colmajor/uint16/uci_gas/ethylene_CO.dat,uci_gas,-1,1,16,f,Delta,0,0,Brotli -9,2024-08-01T12_13_46
79.15,276.45,301923720,175265328,58.05,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Zlib -1,2024-08-01T12_13_46
15.63,262.23,301923720,174225231,57.71,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Zlib -9,2024-08-01T12_13_46
751.81,1005.53,301923720,177881588,58.92,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Zstd -1,2024-08-01T12_13_46
27.5,487.91,301923720,160966311,53.31,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Zstd -9,2024-08-01T12_13_46
1572.96,2524.6,301923720,261438698,86.59,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,LZ4,2024-08-01T12_13_46
1339.97,1415.66,301923720,257518273,85.29,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,LZO -1,2024-08-01T12_13_46
1307.95,1415.85,301923720,257518273,85.29,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,LZO -9,2024-08-01T12_13_46
1037.38,1102.59,301923720,181718079,60.19,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Huffman,2024-08-01T12_13_46
1162.82,1839.46,301923720,259115242,85.82,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Snappy,2024-08-01T12_13_46
285.78,229.63,301923720,176718087,58.53,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Brotli -1,2024-08-01T12_13_46
4.89,264.5,301923720,158891126,52.63,colmajor/uint16/uci_gas/uci_gas.dat,uci_gas,-1,1,16,f,Delta,0,0,Brotli -9,2024-08-01T12_13_46
5767.16,4366.1,300852288,300852288,100.0,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Memcpy,2024-08-01T12_21_25
77.93,282.36,300852288,157238102,52.26,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -1,2024-08-01T12_21_25
11.85,264.68,300852288,151891212,50.49,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -9,2024-08-01T12_21_25
588.95,849.55,300852288,187397440,62.29,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -1,2024-08-01T12_21_25
30.45,556.41,300852288,149269621,49.62,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Zstd -9,2024-08-01T12_21_25
580.22,1809.88,300852288,229214195,76.19,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,LZ4,2024-08-01T12_21_25
449.11,630.81,300852288,217676595,72.35,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -1,2024-08-01T12_21_25
449.87,630.98,300852288,217676595,72.35,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,LZO -9,2024-08-01T12_21_25
1058.95,1026.24,300852288,193160645,64.2,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Huffman,2024-08-01T12_21_25
400.61,1064.0,300852288,220141571,73.17,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Snappy,2024-08-01T12_21_25
180.65,234.93,300852288,175816918,58.44,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -1,2024-08-01T12_21_25
5.64,290.24,300852288,145454034,48.35,colmajor/float32/uci_gas/ethylene_methane.dat,uci_gas,-1,1,32,f,Delta,0,0,Brotli -9,2024-08-01T12_21_25
75.51,277.5,302994792,160084286,52.83,colmajor/float32/uci_gas/ethylene_CO.dat,uci_gas,-1,1,32,f,Delta,0,0,Zlib -1,2024-08-01T12_21_25
