Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,2000000,18388.44,custom_data,8054.55,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
Zlib -1,1970394,40.8,custom_data,299.89,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,98.52,2024-08-02T14_07_27
Zlib -9,1975616,39.76,custom_data,309.67,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,98.78,2024-08-02T14_07_27
Zstd -1,2000058,2621.94,custom_data,10414.44,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
Zstd -9,2000057,504.44,custom_data,10796.28,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
LZ4,2007845,21548.47,custom_data,5539.11,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.39,2024-08-02T14_07_27
LZO -1,2007848,16878.49,custom_data,9220.97,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.39,2024-08-02T14_07_27
LZO -9,2007848,16892.89,custom_data,5073.04,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.39,2024-08-02T14_07_27
Huffman,2000128,1537.53,custom_data,6808.7,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.01,2024-08-02T14_07_27
Snappy,2000096,22979.53,custom_data,5982.67,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
Brotli -1,2000005,2012.58,custom_data,4438.95,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
Brotli -9,2000007,50.98,custom_data,9981.73,colmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,f,2000000,None,0,100.0,2024-08-02T14_07_27
