Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,55995,329.87,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,100.0,2024-08-01T18_24_07
Zlib -1,29738,72.48,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,53.11,2024-08-01T18_24_07
Zlib -9,28343,13.52,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,50.62,2024-08-01T18_24_07
Zstd -1,27423,242.19,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,48.97,2024-08-01T18_24_07
Zstd -9,27709,29.57,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,49.48,2024-08-01T18_24_07
LZ4,44541,239.81,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,79.54,2024-08-01T18_24_07
LZO -1,43097,212.09,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,76.97,2024-08-01T18_24_07
LZO -9,43097,227.74,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,76.97,2024-08-01T18_24_07
Huffman,27359,353.35,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,48.86,2024-08-01T18_24_07
Snappy,44642,219.5,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,79.72,2024-08-01T18_24_07
Brotli -1,27560,145.96,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,49.22,2024-08-01T18_24_07
Brotli -9,27652,3.59,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,10,8,0,f,55995,DoubleDelta,0,49.38,2024-08-01T18_24_07
