Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,111990,496.84,ucr,484.46,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,100.0,2024-08-01T17_03_40
Zlib -1,94776,42.19,ucr,186.59,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,84.63,2024-08-01T17_03_40
Zlib -9,93764,29.31,ucr,161.69,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,83.73,2024-08-01T17_03_40
Zstd -1,92470,445.18,ucr,261.4,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,82.57,2024-08-01T17_03_40
Zstd -9,92494,66.69,ucr,311.84,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,82.59,2024-08-01T17_03_40
LZ4,111945,945.61,ucr,1297.2,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,99.96,2024-08-01T17_03_40
LZO -1,112431,1480.9,ucr,453.28,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,100.39,2024-08-01T17_03_40
LZO -9,112431,1196.65,ucr,449.6,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,100.39,2024-08-01T17_03_40
Huffman,92501,518.96,ucr,193.26,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,82.6,2024-08-01T17_03_40
Snappy,111999,1521.02,ucr,441.05,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,100.01,2024-08-01T17_03_40
Brotli -1,92481,219.27,ucr,119.08,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,82.58,2024-08-01T17_03_40
Brotli -9,92540,5.18,ucr,174.85,colmajor/uint16/ucr/Trace.dat,-1,1,16,0,f,111990,DoubleDelta,0,82.63,2024-08-01T17_03_40
Zlib -1,77003,403.48,ucr,520.31,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,7.08,2024-08-01T17_03_40
Zlib -9,59369,20.01,ucr,467.35,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,5.46,2024-08-01T17_03_40
Zstd -1,64154,699.6,ucr,845.91,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,5.9,2024-08-01T17_03_40
Zstd -9,57737,210.83,ucr,899.93,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,5.31,2024-08-01T17_03_40
LZ4,96512,978.85,ucr,1092.62,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,8.87,2024-08-01T17_03_40
LZO -1,97887,1012.03,ucr,692.02,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,9.0,2024-08-01T17_03_40
LZO -9,97887,1012.35,ucr,898.24,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,9.0,2024-08-01T17_03_40
Huffman,261942,610.81,ucr,704.87,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,24.09,2024-08-01T17_03_40
Snappy,119452,950.08,ucr,920.96,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,10.98,2024-08-01T17_03_40
Brotli -1,68936,680.97,ucr,312.93,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,6.34,2024-08-01T17_03_40
Brotli -9,55178,35.36,ucr,709.68,colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,5.07,2024-08-01T17_03_40
Zlib -1,109019,339.9,ucr,561.87,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,10.02,2024-08-01T17_03_40
Zlib -9,94512,23.81,ucr,428.26,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,8.69,2024-08-01T17_03_40
Zstd -1,97046,725.08,ucr,895.53,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,8.92,2024-08-01T17_03_40
Zstd -9,91808,228.85,ucr,807.05,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,8.44,2024-08-01T17_03_40
LZ4,125004,948.02,ucr,1111.53,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,11.49,2024-08-01T17_03_40
LZO -1,126518,1039.5,ucr,758.57,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,11.63,2024-08-01T17_03_40
LZO -9,126518,1039.8,ucr,918.73,colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,1,16,0,f,1087490,DoubleDelta,0,11.63,2024-08-01T17_03_40
