Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,55995,5965.16,ucr,2663.89,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,100.0,2024-08-01T15_08_09
Zlib -1,27361,82.73,ucr,265.23,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,48.86,2024-08-01T15_08_09
Zlib -9,25660,6.43,ucr,293.15,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,45.83,2024-08-01T15_08_09
Zstd -1,24269,297.71,ucr,255.58,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,43.34,2024-08-01T15_08_09
Zstd -9,25243,22.15,ucr,402.69,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,45.08,2024-08-01T15_08_09
LZ4,42275,383.2,ucr,1045.25,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,75.5,2024-08-01T15_08_09
LZO -1,39440,531.37,ucr,530.82,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,70.43,2024-08-01T15_08_09
LZO -9,39440,534.52,ucr,547.56,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,70.43,2024-08-01T15_08_09
Huffman,23503,1081.05,ucr,368.28,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,41.97,2024-08-01T15_08_09
Snappy,39815,133.84,ucr,300.01,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,71.1,2024-08-01T15_08_09
Brotli -1,24893,215.95,ucr,264.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,44.46,2024-08-01T15_08_09
Brotli -9,25221,4.52,ucr,277.71,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,Delta,0,45.04,2024-08-01T15_08_09
Zlib -1,35422,505.0,ucr,729.77,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,6.51,2024-08-01T15_08_09
Zlib -9,25531,13.79,ucr,651.73,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,4.7,2024-08-01T15_08_09
Zstd -1,30654,1207.33,ucr,675.42,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.64,2024-08-01T15_08_09
Zstd -9,25523,216.85,ucr,1494.77,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,4.69,2024-08-01T15_08_09
LZ4,47751,2322.41,ucr,1698.45,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.78,2024-08-01T15_08_09
LZO -1,47730,2143.8,ucr,513.17,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.78,2024-08-01T15_08_09
LZO -9,47730,1759.91,ucr,1036.01,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.78,2024-08-01T15_08_09
Huffman,91338,735.86,ucr,397.85,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,16.8,2024-08-01T15_08_09
Snappy,57780,768.88,ucr,544.67,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,10.63,2024-08-01T15_08_09
Brotli -1,31227,847.3,ucr,320.34,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.74,2024-08-01T15_08_09
Brotli -9,24452,24.33,ucr,1071.85,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,4.5,2024-08-01T15_08_09
Zlib -1,37935,489.51,ucr,734.99,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,6.98,2024-08-01T15_08_09
Zlib -9,31293,19.9,ucr,561.74,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.76,2024-08-01T15_08_09
Zstd -1,31489,1381.32,ucr,1188.93,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.79,2024-08-01T15_08_09
Zstd -9,29673,301.0,ucr,1708.88,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.46,2024-08-01T15_08_09
LZ4,45373,2376.3,ucr,1950.91,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.34,2024-08-01T15_08_09
LZO -1,47188,2655.72,ucr,800.31,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.68,2024-08-01T15_08_09
LZO -9,47188,2192.38,ucr,584.69,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,8.68,2024-08-01T15_08_09
Huffman,92677,405.69,ucr,395.93,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,17.04,2024-08-01T15_08_09
Snappy,62842,2097.97,ucr,553.65,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,11.56,2024-08-01T15_08_09
Brotli -1,31884,1015.1,ucr,462.34,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.86,2024-08-01T15_08_09
Brotli -9,29534,26.38,ucr,1041.85,colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,0,f,543745,Delta,0,5.43,2024-08-01T15_08_09
Zlib -1,61812,77.43,ucr,245.99,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,61.15,2024-08-01T15_08_09
Zlib -9,58623,15.66,ucr,232.32,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,57.99,2024-08-01T15_08_09
Zstd -1,59188,355.57,ucr,710.96,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,58.55,2024-08-01T15_08_09
Zstd -9,57545,26.54,ucr,434.74,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,56.93,2024-08-01T15_08_09
LZ4,93566,658.39,ucr,643.85,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,92.56,2024-08-01T15_08_09
LZO -1,87386,330.73,ucr,236.08,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,86.44,2024-08-01T15_08_09
LZO -9,87386,185.61,ucr,236.39,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,86.44,2024-08-01T15_08_09
Huffman,59517,446.22,ucr,366.32,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,58.88,2024-08-01T15_08_09
Snappy,88444,153.23,ucr,337.23,colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,0,f,101089,Delta,0,87.49,2024-08-01T15_08_09
