Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,223980,4782.01,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,100.0,2024-08-01T17_19_27
Zlib -1,1000,473.24,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.45,2024-08-01T17_19_27
Zlib -9,240,113.4,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.11,2024-08-01T17_19_27
Zstd -1,34,9229.82,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.02,2024-08-01T17_19_27
Zstd -9,33,2543.06,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.01,2024-08-01T17_19_27
LZ4,889,6874.56,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.4,2024-08-01T17_19_27
LZO -1,1003,4157.71,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.45,2024-08-01T17_19_27
LZO -9,1003,9401.44,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.45,2024-08-01T17_19_27
Huffman,18,1511.14,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.01,2024-08-01T17_19_27
Snappy,10511,5301.43,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,4.69,2024-08-01T17_19_27
Brotli -1,47,2930.41,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.02,2024-08-01T17_19_27
Brotli -9,13,295.1,ucr,0.0,colmajor/float32/ucr/Trace.dat,-1,1,32,0,f,223980,DoubleDelta,0,0.01,2024-08-01T17_19_27
Zlib -1,9508,1473.01,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.44,2024-08-01T17_19_27
Zlib -9,2130,293.45,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.1,2024-08-01T17_19_27
Zstd -1,215,11751.06,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.01,2024-08-01T17_19_27
Zstd -9,199,2408.41,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.01,2024-08-01T17_19_27
LZ4,8540,14047.45,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.39,2024-08-01T17_19_27
LZO -1,9664,9496.03,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.44,2024-08-01T17_19_27
LZO -9,9664,4527.97,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.44,2024-08-01T17_19_27
Huffman,153,3375.56,ucr,0.0,colmajor/float32/ucr/SmallKitchenAppliances.dat,-1,1,32,0,f,2174980,DoubleDelta,0,0.01,2024-08-01T17_19_27
