Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,55995,623.28,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,100.0,2024-08-01T17_35_41
Zlib -1,29738,72.23,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,53.11,2024-08-01T17_35_41
Zlib -9,28343,13.53,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,50.62,2024-08-01T17_35_41
Zstd -1,27423,242.29,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,48.97,2024-08-01T17_35_41
Zstd -9,27709,29.21,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,49.48,2024-08-01T17_35_41
LZ4,44541,238.55,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,79.54,2024-08-01T17_35_41
LZO -1,43097,267.25,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,76.97,2024-08-01T17_35_41
LZO -9,43097,214.07,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,76.97,2024-08-01T17_35_41
Huffman,27359,198.75,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,48.86,2024-08-01T17_35_41
Snappy,44642,218.8,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,79.72,2024-08-01T17_35_41
Brotli -1,27560,182.49,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,49.22,2024-08-01T17_35_41
Brotli -9,27652,3.54,ucr,0.0,colmajor/uint8/ucr/Trace.dat,-1,5,8,0,f,55995,DoubleDelta,0,49.38,2024-08-01T17_35_41
Zlib -1,38850,300.8,ucr,0.0,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,DoubleDelta,0,7.14,2024-08-01T17_35_41
Zlib -9,28935,16.03,ucr,0.0,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,DoubleDelta,0,5.32,2024-08-01T17_35_41
Zstd -1,33183,468.12,ucr,0.0,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,DoubleDelta,0,6.1,2024-08-01T17_35_41
Zstd -9,28719,165.87,ucr,0.0,colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,0,f,543745,DoubleDelta,0,5.28,2024-08-01T17_35_41
