Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,4000000,7096.93,custom_data,3993.09,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Zlib -1,2697281,55.16,custom_data,234.21,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,67.43,2024-08-04T21_20_31
Zlib -9,2727156,13.12,custom_data,238.89,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,68.18,2024-08-04T21_20_31
Zstd -1,3120972,981.24,custom_data,939.8,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,78.02,2024-08-04T21_20_31
Zstd -9,2885089,39.3,custom_data,589.41,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,72.13,2024-08-04T21_20_31
LZ4,4011343,5940.35,custom_data,11064.64,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,100.28,2024-08-04T21_20_31
LZO -1,4015668,16549.71,custom_data,10518.34,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015668,16557.94,custom_data,10576.3,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3120401,1081.33,custom_data,986.01,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,78.01,2024-08-04T21_20_31
Snappy,4000189,25324.79,custom_data,5879.02,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3121843,347.41,custom_data,205.01,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,78.05,2024-08-04T21_20_31
Brotli -9,2625226,5.38,custom_data,182.56,colmajor/float32/custom_data/delta_2.dat,-1,10,32,0,f,4000000,None,0,65.63,2024-08-04T21_20_31
Zlib -1,53633107,47.69,custom_data,282.81,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,70.54,2024-08-04T21_20_31
Zlib -9,53189496,30.9,custom_data,299.93,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,69.95,2024-08-04T21_20_31
Zstd -1,20178532,1088.81,custom_data,1219.03,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,26.54,2024-08-04T21_20_31
Zstd -9,17855533,168.55,custom_data,1232.89,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,23.48,2024-08-04T21_20_31
LZ4,63601030,1799.11,custom_data,4121.7,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,83.65,2024-08-04T21_20_31
LZO -1,69502530,5182.9,custom_data,4032.89,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,91.41,2024-08-04T21_20_31
LZO -9,69502530,5182.89,custom_data,4030.25,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,91.41,2024-08-04T21_20_31
Huffman,65051267,1048.09,custom_data,893.19,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,85.55,2024-08-04T21_20_31
Snappy,70152857,6091.07,custom_data,5136.78,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,92.26,2024-08-04T21_20_31
Brotli -1,28745468,453.16,custom_data,335.18,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,37.81,2024-08-04T21_20_31
Brotli -9,15631621,10.7,custom_data,491.07,colmajor/float32/custom_data/custom_data.dat,-1,10,32,0,f,76036000,None,0,20.56,2024-08-04T21_20_31
Zlib -1,3595187,35.09,custom_data,269.53,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.88,2024-08-04T21_20_31
Zlib -9,3576073,30.65,custom_data,289.64,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.4,2024-08-04T21_20_31
Zstd -1,3563583,1011.97,custom_data,968.52,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.09,2024-08-04T21_20_31
Zstd -9,3563786,307.2,custom_data,966.84,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.09,2024-08-04T21_20_31
LZ4,4015688,25658.29,custom_data,11184.59,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,21555.21,custom_data,5417.68,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,8977.85,custom_data,5470.31,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3563549,1101.62,custom_data,1011.83,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.09,2024-08-04T21_20_31
Snappy,4000190,26415.72,custom_data,11368.0,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3563431,376.4,custom_data,178.58,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.09,2024-08-04T21_20_31
Brotli -9,3563178,20.9,custom_data,183.21,colmajor/float32/custom_data/outliers_0.dat,-1,10,32,0,f,4000000,None,0,89.08,2024-08-04T21_20_31
Zlib -1,3599471,35.79,custom_data,253.76,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.99,2024-08-04T21_20_31
Zlib -9,3580117,30.65,custom_data,279.79,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.5,2024-08-04T21_20_31
Zstd -1,3566919,1013.35,custom_data,971.8,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.17,2024-08-04T21_20_31
Zstd -9,3567125,323.57,custom_data,971.76,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.18,2024-08-04T21_20_31
LZ4,4015688,25192.25,custom_data,11295.67,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,21905.21,custom_data,11302.69,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,21896.69,custom_data,5613.84,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3567515,1100.26,custom_data,1011.53,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.19,2024-08-04T21_20_31
Snappy,4000190,26888.77,custom_data,11138.99,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3567400,375.98,custom_data,179.11,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.18,2024-08-04T21_20_31
Brotli -9,3567199,20.98,custom_data,182.22,colmajor/float32/custom_data/outliers_1.dat,-1,10,32,0,f,4000000,None,0,89.18,2024-08-04T21_20_31
Zlib -1,2089600,61.65,custom_data,297.54,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,52.24,2024-08-04T21_20_31
Zlib -9,2034900,48.04,custom_data,312.73,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,50.87,2024-08-04T21_20_31
Zstd -1,1948578,356.84,custom_data,609.05,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,48.71,2024-08-04T21_20_31
Zstd -9,1951590,58.98,custom_data,608.38,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,48.79,2024-08-04T21_20_31
LZ4,2842181,649.19,custom_data,1586.24,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,71.05,2024-08-04T21_20_31
LZO -1,2806466,542.93,custom_data,1004.83,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,70.16,2024-08-04T21_20_31
LZO -9,2806466,543.34,custom_data,1024.23,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,70.16,2024-08-04T21_20_31
Huffman,3561686,1027.33,custom_data,1011.85,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,89.04,2024-08-04T21_20_31
Snappy,2739123,527.67,custom_data,1536.53,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,68.48,2024-08-04T21_20_31
Brotli -1,2424986,215.92,custom_data,213.69,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,60.62,2024-08-04T21_20_31
Brotli -9,1954898,7.99,custom_data,220.17,colmajor/float32/custom_data/repeats_50.dat,-1,10,32,0,f,4000000,None,0,48.87,2024-08-04T21_20_31
Zlib -1,3643588,35.5,custom_data,255.1,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,91.09,2024-08-04T21_20_31
Zlib -9,3625450,32.04,custom_data,276.85,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.64,2024-08-04T21_20_31
Zstd -1,3613745,1017.95,custom_data,965.04,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.34,2024-08-04T21_20_31
Zstd -9,3613818,371.14,custom_data,964.56,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.35,2024-08-04T21_20_31
LZ4,4015688,25060.93,custom_data,11198.08,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,22118.76,custom_data,11361.57,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,22098.11,custom_data,5299.53,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3613511,1105.42,custom_data,1012.11,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.34,2024-08-04T21_20_31
Snappy,4000190,26233.29,custom_data,10909.53,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3613935,377.52,custom_data,161.6,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.35,2024-08-04T21_20_31
Brotli -9,3614208,29.79,custom_data,164.72,colmajor/float32/custom_data/outliers_20.dat,-1,10,32,0,f,4000000,None,0,90.36,2024-08-04T21_20_31
Zlib -1,3604459,35.99,custom_data,268.53,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,90.11,2024-08-04T21_20_31
Zlib -9,3584743,30.86,custom_data,287.43,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.62,2024-08-04T21_20_31
Zstd -1,3571743,1015.17,custom_data,973.51,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.29,2024-08-04T21_20_31
Zstd -9,3571952,308.01,custom_data,968.84,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.3,2024-08-04T21_20_31
LZ4,4015688,25082.93,custom_data,11305.57,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,22143.37,custom_data,11271.73,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,9280.66,custom_data,5350.95,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3571938,1103.67,custom_data,1012.91,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.3,2024-08-04T21_20_31
Snappy,4000190,31004.63,custom_data,14584.86,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3571814,376.66,custom_data,178.7,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.3,2024-08-04T21_20_31
Brotli -9,3571628,22.26,custom_data,179.79,colmajor/float32/custom_data/outliers_2.dat,-1,10,32,0,f,4000000,None,0,89.29,2024-08-04T21_20_31
Zlib -1,2760266,45.84,custom_data,279.61,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,69.01,2024-08-04T21_20_31
Zlib -9,2703299,37.45,custom_data,299.44,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,67.58,2024-08-04T21_20_31
Zstd -1,2641202,337.45,custom_data,603.64,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,66.03,2024-08-04T21_20_31
Zstd -9,2647444,46.68,custom_data,600.72,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,66.19,2024-08-04T21_20_31
LZ4,3713410,1089.56,custom_data,3278.01,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,92.84,2024-08-04T21_20_31
LZO -1,3847629,1646.81,custom_data,3019.39,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,96.19,2024-08-04T21_20_31
LZO -9,3847629,1646.73,custom_data,3055.95,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,96.19,2024-08-04T21_20_31
Huffman,3562673,1062.37,custom_data,1011.24,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,89.07,2024-08-04T21_20_31
Snappy,3964791,7573.09,custom_data,8704.98,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,99.12,2024-08-04T21_20_31
Brotli -1,3140890,211.25,custom_data,188.09,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,78.52,2024-08-04T21_20_31
Brotli -9,2652511,5.93,custom_data,189.73,colmajor/float32/custom_data/repeats_30.dat,-1,10,32,0,f,4000000,None,0,66.31,2024-08-04T21_20_31
Zlib -1,3629317,35.88,custom_data,269.13,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,90.73,2024-08-04T21_20_31
Zlib -9,3609647,31.52,custom_data,284.58,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,90.24,2024-08-04T21_20_31
Zstd -1,3597072,1015.77,custom_data,965.24,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,89.93,2024-08-04T21_20_31
Zstd -9,3597221,345.64,custom_data,963.25,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,89.93,2024-08-04T21_20_31
LZ4,4015688,25119.32,custom_data,11212.52,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,22110.07,custom_data,5355.9,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,9251.66,custom_data,5447.47,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3596899,1105.54,custom_data,1012.41,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,89.92,2024-08-04T21_20_31
Snappy,4000190,29223.32,custom_data,14389.27,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3597039,376.9,custom_data,168.3,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,89.93,2024-08-04T21_20_31
Brotli -9,3597226,26.01,custom_data,168.31,colmajor/float32/custom_data/outliers_10.dat,-1,10,32,0,f,4000000,None,0,89.93,2024-08-04T21_20_31
Zlib -1,3454026,38.1,custom_data,236.52,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,86.35,2024-08-04T21_20_31
Zlib -9,3427851,29.08,custom_data,256.99,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,85.7,2024-08-04T21_20_31
Zstd -1,3509266,991.87,custom_data,924.22,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,87.73,2024-08-04T21_20_31
Zstd -9,3508855,99.72,custom_data,894.87,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,87.72,2024-08-04T21_20_31
LZ4,4015688,29944.15,custom_data,5865.03,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -1,4015691,9255.49,custom_data,5421.44,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
LZO -9,4015691,9252.9,custom_data,5424.9,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
Huffman,3509786,1079.35,custom_data,967.64,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,87.74,2024-08-04T21_20_31
Snappy,4000192,27111.48,custom_data,5862.98,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,100.0,2024-08-04T21_20_31
Brotli -1,3511409,370.57,custom_data,176.02,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,87.79,2024-08-04T21_20_31
Brotli -9,3389933,6.15,custom_data,165.24,colmajor/float32/custom_data/delta_10000.dat,-1,10,32,0,f,4000000,None,0,84.75,2024-08-04T21_20_31
Zlib -1,2539825,57.16,custom_data,239.29,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,63.5,2024-08-04T21_20_31
Zlib -9,2580671,11.74,custom_data,248.1,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,64.52,2024-08-04T21_20_31
Zstd -1,3019228,920.36,custom_data,983.16,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,75.48,2024-08-04T21_20_31
Zstd -9,2684216,41.97,custom_data,589.22,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,67.11,2024-08-04T21_20_31
LZ4,3951080,1607.6,custom_data,6456.92,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,98.78,2024-08-04T21_20_31
LZO -1,4015531,15835.56,custom_data,11302.08,colmajor/float32/custom_data/delta_1.dat,-1,10,32,0,f,4000000,None,0,100.39,2024-08-04T21_20_31
