Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,1000000,9698.85,custom_data,2681.3,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,100.0,2024-08-04T21_36_20
Zlib -1,444457,96.31,custom_data,275.9,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,44.45,2024-08-04T21_36_20
Zlib -9,422761,5.04,custom_data,316.58,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,42.28,2024-08-04T21_36_20
Zstd -1,385079,388.14,custom_data,765.7,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,38.51,2024-08-04T21_36_20
Zstd -9,417092,17.36,custom_data,481.25,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,41.71,2024-08-04T21_36_20
LZ4,753199,424.9,custom_data,1267.29,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,75.32,2024-08-04T21_36_20
LZO -1,672718,366.76,custom_data,487.35,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,67.27,2024-08-04T21_36_20
LZO -9,672718,366.05,custom_data,489.56,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,67.27,2024-08-04T21_36_20
Huffman,378618,1150.87,custom_data,1013.97,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,37.86,2024-08-04T21_36_20
Snappy,696607,295.68,custom_data,691.42,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,69.66,2024-08-04T21_36_20
Brotli -1,430642,165.96,custom_data,259.04,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,43.06,2024-08-04T21_36_20
Brotli -9,419774,5.37,custom_data,347.62,colmajor/uint8/custom_data/delta_2.dat,-1,5,8,0,f,1000000,Delta,0,41.98,2024-08-04T21_36_20
Zlib -1,7791670,104.84,custom_data,331.22,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,40.99,2024-08-04T21_36_20
Zlib -9,6512850,4.62,custom_data,352.92,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,34.26,2024-08-04T21_36_20
Zstd -1,4492149,637.66,custom_data,832.86,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,23.63,2024-08-04T21_36_20
Zstd -9,4175112,88.65,custom_data,839.03,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,21.96,2024-08-04T21_36_20
LZ4,8848188,791.6,custom_data,1481.23,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,46.55,2024-08-04T21_36_20
LZO -1,12249003,1179.15,custom_data,976.59,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,64.44,2024-08-04T21_36_20
LZO -9,12249003,1172.17,custom_data,968.91,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,64.44,2024-08-04T21_36_20
Huffman,12847331,985.5,custom_data,662.82,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,67.59,2024-08-04T21_36_20
Snappy,11907156,979.83,custom_data,1266.01,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,62.64,2024-08-04T21_36_20
Brotli -1,5186353,373.64,custom_data,339.16,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,27.28,2024-08-04T21_36_20
Brotli -9,3616392,12.73,custom_data,470.03,colmajor/uint8/custom_data/custom_data.dat,-1,5,8,0,f,19009000,Delta,0,19.02,2024-08-04T21_36_20
Zlib -1,1000000,53.53,custom_data,0.0,colmajor/uint8/custom_data/outliers_0.dat,-1,5,8,0,f,1000000,Delta,0,100.0,2024-08-04T21_36_20
Zlib -9,1000000,54.74,custom_data,0.0,colmajor/uint8/custom_data/outliers_0.dat,-1,5,8,0,f,1000000,Delta,0,100.0,2024-08-04T21_36_20
Zstd -1,1000034,2336.14,custom_data,2726.79,colmajor/uint8/custom_data/outliers_0.dat,-1,5,8,0,f,1000000,Delta,0,100.0,2024-08-04T21_36_20
