Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio,__pyience_timestamp__
Memcpy,2000000,12129.96,custom_data,4056.53,rowmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,c,2000000,None,0,100.0,2024-08-04T21_12_04
SprintzDelta_16b -100,1428508,554.12,custom_data,2254.75,rowmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,c,2000000,None,0,71.43,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,1446663,250.53,custom_data,609.91,rowmajor/uint16/custom_data/delta_2.dat,-1,10,16,0,c,2000000,None,0,72.33,2024-08-04T21_12_04
SprintzDelta_16b -100,29327898,1399.03,custom_data,3965.96,rowmajor/uint16/custom_data/custom_data.dat,-1,10,16,0,c,38018000,None,0,77.14,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,26711547,658.2,custom_data,1039.23,rowmajor/uint16/custom_data/custom_data.dat,-1,10,16,0,c,38018000,None,0,70.26,2024-08-04T21_12_04
SprintzDelta_16b -100,2062508,1449.19,custom_data,4970.8,rowmajor/uint16/custom_data/outliers_0.dat,-1,10,16,0,c,2000000,None,0,103.13,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,2048221,564.87,custom_data,851.9,rowmajor/uint16/custom_data/outliers_0.dat,-1,10,16,0,c,2000000,None,0,102.41,2024-08-04T21_12_04
SprintzDelta_16b -100,2062508,1446.59,custom_data,5041.99,rowmajor/uint16/custom_data/outliers_1.dat,-1,10,16,0,c,2000000,None,0,103.13,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,2048262,565.6,custom_data,850.73,rowmajor/uint16/custom_data/outliers_1.dat,-1,10,16,0,c,2000000,None,0,102.41,2024-08-04T21_12_04
SprintzDelta_16b -100,2052956,1385.31,custom_data,4329.74,rowmajor/uint16/custom_data/repeats_50.dat,-1,10,16,0,c,2000000,None,0,102.65,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,1415110,565.04,custom_data,819.25,rowmajor/uint16/custom_data/repeats_50.dat,-1,10,16,0,c,2000000,None,0,70.76,2024-08-04T21_12_04
SprintzDelta_16b -100,2062508,1452.93,custom_data,4985.21,rowmajor/uint16/custom_data/outliers_20.dat,-1,10,16,0,c,2000000,None,0,103.13,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,2041592,568.26,custom_data,847.4,rowmajor/uint16/custom_data/outliers_20.dat,-1,10,16,0,c,2000000,None,0,102.08,2024-08-04T21_12_04
SprintzDelta_16b -100,2062508,1055.67,custom_data,4941.4,rowmajor/uint16/custom_data/outliers_2.dat,-1,10,16,0,c,2000000,None,0,103.13,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,2048218,566.44,custom_data,851.96,rowmajor/uint16/custom_data/outliers_2.dat,-1,10,16,0,c,2000000,None,0,102.41,2024-08-04T21_12_04
SprintzDelta_16b -100,2062396,1446.21,custom_data,4856.29,rowmajor/uint16/custom_data/repeats_30.dat,-1,10,16,0,c,2000000,None,0,103.12,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,1704200,494.13,custom_data,786.35,rowmajor/uint16/custom_data/repeats_30.dat,-1,10,16,0,c,2000000,None,0,85.21,2024-08-04T21_12_04
SprintzDelta_16b -100,2062508,1454.64,custom_data,4984.08,rowmajor/uint16/custom_data/outliers_10.dat,-1,10,16,0,c,2000000,None,0,103.13,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,2047711,530.83,custom_data,833.2,rowmajor/uint16/custom_data/outliers_10.dat,-1,10,16,0,c,2000000,None,0,102.39,2024-08-04T21_12_04
SprintzDelta_16b -100,1428500,1211.6,custom_data,4984.09,rowmajor/uint16/custom_data/delta_10000.dat,-1,10,16,0,c,2000000,None,0,71.43,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,1446653,563.63,custom_data,1118.01,rowmajor/uint16/custom_data/delta_10000.dat,-1,10,16,0,c,2000000,None,0,72.33,2024-08-04T21_12_04
SprintzDelta_16b -100,1428516,1384.57,custom_data,5098.63,rowmajor/uint16/custom_data/delta_1.dat,-1,10,16,0,c,2000000,None,0,71.43,2024-08-04T21_12_04
SprintzDelta_Huf_16b -100,1446643,671.95,custom_data,1121.84,rowmajor/uint16/custom_data/delta_1.dat,-1,10,16,0,c,2000000,None,0,72.33,2024-08-04T21_12_04
